책수,소집,제목,편수,본문_번체,본문_간체,시체
警修堂全藁冊十四,詩夢室小草一,海道人夢作禪偈。只記一點靑山雲外雲夢中,제3수,是夢是雲說偈已,是梦是云说偈已,7언절구
警修堂全藁冊十四,詩夢室小草一,海道人夢作禪偈。只記一點靑山雲外雲夢中,제3수,烟鬟點點靑山靑,烟鬟点点靑山靑,7언절구
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,睡破參橫月落時,睡破参横月落时,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,鏡燈梅影眩成癡,镜灯梅影眩成痴,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,維摩詰室開方丈,维摩诘室开方丈,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,優鉢曇花現一枝,优鉢昙花现一枝,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,夢豈綺紈公子夢,梦岂绮纨公子梦,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,詩非烟火食人詩,诗非烟火食人诗,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,者重公案參禪味,者重公案参禅味,7언율시
警修堂全藁冊十四,詩夢室小草一,海道人和詩。已極其奇麗。夜又夢得一聯。曰不,제1수,甜徹中邊嚥玉池,甜彻中边嚥玉池,7언율시
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,世人覔官巧干謁,世人覔官巧干谒,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,昏夜不知車馬苦,昏夜不知车马苦,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,我在斜街家最僻,我在斜街家最僻,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,龍驤護軍誰比數,龙骧护军谁比数,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,依山微徑草棘枯,依山微径草棘枯,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,炯然殘雪棲環堵,炯然残雪栖环堵,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,空堂夜深無晤言,空堂夜深无晤言,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,解衣欲寢君入戶,解衣欲寝君入户,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,翩如野鶴出林來,翩如野鹤出林来,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,皎如江月披雲吐,皎如江月披云吐,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,起點紅燈對玉人,起点红灯对玉人,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,恨無綠醪溫繡肚,恨无绿醪温绣肚,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,君言淸坐固亦佳,君言淸坐固亦佳,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,飮食敗胃徒腥腐,飮食败胃徒腥腐,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,何夜可無此竹柏,何夜可无此竹柏,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,閑人但少吾賓主,闲人但少吾宾主,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,大笑劇談出門回,大笑剧谈出门回,7언장편
警修堂全藁冊十四,詩夢室小草二,喜洪季習承旨夜過,제1수,不覺寒更下五鼓,不觉寒更下五鼓,7언장편
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,國朝故事吾能說,国朝故事吾能说,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,三世登壇始有公,叁世登坛始有公,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,晩節不能勤保嗇,晩节不能勤保啬,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,聖恩何以答深崇,圣恩何以答深崇,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,歌鶯舞燕供歡客,歌莺舞燕供欢客,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,風乕雲龍入捴戎,风乕云龙入捴戎,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,獜閣功名知不遠,獜阁功名知不远,7언율시
警修堂全藁冊十四,詩夢室小草二,杞園新拜捴戎使。以詩爲賀。兼寓勉焉。,제1수,期君相見畫圖中,期君相见画图中,7언율시
警修堂全藁冊十四,詩夢室小草二,落梅,제1수,拂身還滿落花片,拂身还满落花片,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제1수,落勢紛然殊可憐,落势纷然殊可怜,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제1수,比我心情老未已,比我心情老未已,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제1수,小珠顆顆作餘姸,小珠颗颗作馀姸,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제2수,景陽井裏塡紅粉,景阳井里塡红粉,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제2수,金谷園中墜綠蛾,金谷园中坠绿蛾,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제2수,月下風前莫惆悵,月下风前莫惆怅,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제2수,返魂香入水仙花,返魂香入水仙花,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제3수,淸森對客投茶味,淸森对客投茶味,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제3수,靄抑薰人隔火香,霭抑薰人隔火香,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제3수,莫遣兒童輕埽去,莫遣儿童轻埽去,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제3수,此間受用妙難量,此间受用妙难量,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제4수,梅神謝去無言說,梅神谢去无言说,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제4수,知爲朋年又蓄花,知为朋年又蓄花,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제4수,埽盡穠纖更標致,埽尽秾纤更标致,7언절구
警修堂全藁冊十四,詩夢室小草二,落梅,제4수,枝枝拗鐵瘦橫斜,枝枝拗铁瘦横斜,7언절구
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,發願湖外去,发愿湖外去,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,生與弱女見,生与弱女见,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,天不假夤緣,天不假夤缘,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,悵然失此便,怅然失此便,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,我老雖少眠,我老虽少眠,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,猶覿夢中面,犹觌梦中面,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,夢中不識路,梦中不识路,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,何以慰眷戀,何以慰眷恋,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,恩愛本假合,恩爱本假合,5언장편
警修堂全藁冊十四,詩夢室小草二,書金剛經後,제1수,且熟金剛卷,且熟金刚卷,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,饋歲水陸品,馈岁水陆品,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,得以盤飧佐,得以盘飧佐,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,苞苴走京輦,苞苴走京辇,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,湊集八方貨,凑集八方货,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,揭厲人冷暖,揭厉人冷暖,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,軒輊官小大,轩轾官小大,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,窮巷槪不及,穷巷槪不及,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,蕭然有飢卧,萧然有飢卧,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,熱門踵相接,热门踵相接,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,珍産或驚座,珍産或惊座,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,世態蠅逐臭,世态蝇逐臭,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,人情蟻旋磨,人情蚁旋磨,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,靑燈照一樽,靑灯照一樽,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,歲時吾亦過,岁时吾亦过,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,何必有酬酌,何必有酬酌,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제1수,久已無唱和,久已无唱和,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,別歲如別人,别岁如别人,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,恝然不少遅,恝然不少遅,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,賺我顔髮去,赚我顔髮去,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,一去那復追,一去那復追,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,光陰則無情,光阴则无情,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,吾生也有涯,吾生也有涯,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,來歲亦復爾,来岁亦復尔,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,未有不別時,未有不别时,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,家家設餞飮,家家设饯飮,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,尊俎香且肥,尊俎香且肥,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,我以奠帷宮,我以奠帷宫,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,兼爲洩餘悲,兼为洩馀悲,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,寒妻在時年,寒妻在时年,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,永從今日辭,永从今日辞,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,所遇無故物,所遇无故物,5언장편
警修堂全藁冊十四,詩夢室小草二,歲暮。戱次韻坡集,제2수,焉得不頓衰,焉得不顿衰,5언장편
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,儒冠長劍是何官,儒冠长剑是何官,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,豹帳書籤舊讀殘,豹帐书籤旧读残,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,從政大夫卿月後,从政大夫卿月后,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,論交二十五年間,论交二十五年间,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,謝公絲竹哀爲樂,谢公丝竹哀为乐,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,翟尉門庭暖是寒,翟尉门庭暖是寒,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,止竟禪緣空萬法,止竟禅缘空万法,7언율시
警修堂全藁冊十四,詩夢室小草二,李伯游侍郞。與余同己丑同瀛選。卽日同登講,제2수,且將春酒對開顔,且将春酒对开顔,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,八年前宿此華堂,八年前宿此华堂,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,往跡依然啓舊房,往迹依然啓旧房,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,銀燭花摧聞刻漏,银烛花摧闻刻漏,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,紗籠塵暗讀天章,纱笼尘暗读天章,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,冷卿自合投閑局,冷卿自合投闲局,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,陳力猶堪耐急裝,陈力犹堪耐急装,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,更後八年來就直,更后八年来就直,7언율시
警修堂全藁冊十四,詩夢室小草二,戱題捴府壁,제1수,吾生足以詑康強,吾生足以詑康犟,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,稻壠菱塘迤邐過,稻壠菱塘迤逦过,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,御園深處轉橫坡,御园深处转横坡,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,旗間樹色寒猶峭,旗间树色寒犹峭,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,亭上池光暖欲波,亭上池光暖欲波,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,鳴玉侍臣蒼鵠立,鸣玉侍臣苍鹄立,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,執經名士鯽魚多,执经名士鲫鱼多,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,躬逢聖生無憂日,躬逢圣生无忧日,7언율시
警修堂全藁冊十四,詩夢室小草二,魚水堂。,제1수,恭喜溫文竟夕和,恭喜温文竟夕和,7언율시
警修堂全藁冊十五,江都錄一,江都留後辭,제1수,鑪香浥浥引朝儀,鑪香浥浥引朝仪,7언절구
警修堂全藁冊十五,江都錄一,江都留後辭,제1수,睿語琅琅刻漏遅,睿语琅琅刻漏遅,7언절구
警修堂全藁冊十五,江都錄一,江都留後辭,제1수,細數一生惆悵事,细数一生惆怅事,7언절구
警修堂全藁冊十五,江都錄一,江都留後辭,제1수,重華門外夕陽時,重华门外夕阳时,7언절구
